Design_ID,Chassis_Type,Wheel_Configuration,Footprint_Area,Volume_to_Weight_Ratio,Chassis_Weight_Percentage,Power_Density,Power_Efficiency,Energy_Efficiency,Motor_Power_Density,Battery_Energy_Density,Motor_to_Weight_Ratio,Battery_to_Weight_Ratio,Agility_Score,Stability_Factor,Speed_to_Size_Ratio,Wheel_to_Chassis_Ratio,Terrain_Adaptability (ratio),Torque_to_Weight_Ratio,Operational_Endurance,Operational_Range,Control_Responsiveness,Control_Precision,Sensor_Coverage_Ratio,Sensor_Range_Efficiency
10086,chassis_hub_16WD_extreme,16WD,2100,2.779616148,23.1634679,1.80952381,0.000131579,0.422747748,0.018095238,0.16,4.023825281,529.4506949,0.288402156,0.760869565,0.016666667,1,0.5,0.436139563,0.005575116,0.07508,211.2269298,0.0001126,8.745761372,10.125
10087,chassis_hub_8WD_versatile,8WD,1000,1.673640167,20.92050209,4.083333333,0.000612245,1.883429858,0.023902439,0.170769231,5.467224547,1952.580195,0.632455532,0.833333333,0.075,1.2,0.6,0.29543046,0.095497908,0.58537,642.0435415,0.000117647,10.72717855,12.65
10088,chassis_hub_8WD_universal,8WD,1125,2.791030534,30.53435115,3.008547009,0,0.31969697,0.022564103,0.132,6.717557252,419.8473282,0,0.833333333,0,1.107692308,0.553846154,0.943235038,0,0.00422,110.0646071,0.000112045,194.4514296,222.4444444
10089,chassis_hub_16WD_advanced,16WD,2400,3.159973667,19.74983542,2.083333333,0.0026,9.449915541,0.025,0.176277916,5.266622778,1053.324556,0.701065891,0.869565217,0.433333333,1,0.5,0.103295853,0.218749177,3.35661,4792.666201,0.000113475,5.553935715,6.675
1009,chassis_hub_12WD_robust,12WD,1500,2.277039848,26.5654649,2.5625,0.000162602,0.308201058,0.021025641,0.086006826,4.667931689,85.38899431,0.409267639,0.75,0.02,1.25,0.625,0.669903985,0.000409867,0.00233,112.1687834,0.00011544,171.6700837,200.2
10090,chassis_hub_4WD_light,4WD,700,3.977272727,56.81818182,0.928571429,0.001538462,6.066287879,0.014772727,0.093176471,2.954545455,1250,0.363241579,0.833333333,0.028571429,0.7,0.35,0.191675432,0.049909091,0.09609,1660.003137,0.000152462,9.935182241,11.44285714
10091,chassis_hub_4WD_compact,4WD,616,2.2,35.71428571,0.622294372,0.342028986,1229.318844,0.007263158,0.159520958,1.095238095,2380.952381,1.086278049,1.1,4.214285714,1,0.5,0.009339667,65.08542857,163.74527,186947.9724,0.000206612,70.27720153,89.375
10092,chassis_hub_16WD_advanced,16WD,2400,3.55292376,22.2057735,1.708333333,0.000121951,0.231481481,0.01952381,0.086055777,4.855662472,66.6173205,0.363765229,0.869565217,0.016666667,1,0.5,0.696845596,0.000133235,0.001,112.1687834,0.00011544,8.42450923,10.125
10093,chassis_hub_4WD_compact,4WD,616,3.696,60,0.757575758,0.011904762,45.54015152,0.009882353,0.132,2.24,1466.666667,0.670820393,1.1,0.178571429,1,0.5,0.091528733,0.3768,0.60113,6700.992257,0.000213129,281.1088061,357.5
10094,chassis_hub_4WD_light,4WD,700,3.645833333,52.08333333,0.4,0,0.185606061,0.005185185,0.088,1.166666667,1145.833333,0,0.833333333,0,0.8,0.4,0.837651354,0,0.00147,32.33246529,0.000203538,15.07022025,17.35714286
10095,chassis_hub_16WD_extreme,16WD,2100,3.113417346,25.94514455,2.428571429,0.000980392,3.450757576,0.027567568,0.097777778,6.04892513,163.0837658,0.630059859,0.760869565,0.166666667,1,0.5,0.209363617,0.000800593,0.00911,1586.22522,0.000119048,144.1071133,166.8333333
10096,chassis_hub_4WD_light,4WD,700,3.153153153,45.04504505,0.514285714,0,3.094234234,0.007912088,0.154166667,1.297297297,2252.252252,0,0.833333333,0,0.67,0.335,0.194366036,0,0.17173,611.8297278,0.000202479,9.935182241,11.44285714
10097,chassis_hub_2WD_mini,2WD,264,1.61221374,22.90076336,0.9375,0.015151515,51.94062244,0.071818182,0.097097416,1.20610687,2519.083969,0.349927106,0.857142857,0.136363636,0.7,0.35,0.022457977,2.03880916,2.53678,33990.54043,3.89E-05,24.24188912,27.61363636
10098,chassis_hub_2WD_mini_robot,2WD,240,2.704225352,42.25352113,1.041666667,0.015,53.85606061,0.072727273,0.132,2.253521127,3098.591549,0.494871659,0.857142857,0.15,0.75,0.375,0.044198986,1.003943662,0.7109,31228.80902,3.97E-05,26.04634762,30.375
10099,chassis_hub_4WD_light,4WD,700,3.225806452,46.08294931,2.214285714,0.001935484,6.864660115,0.035227273,0.097097416,5.714285714,1520.737327,0.707106781,0.833333333,0.085714286,0.8,0.4,0.234998065,0.156774194,0.33527,1882.553009,0.000122499,62.07938466,71.5
101,chassis_hub_2WD_basic,2WD,375,3.571428571,59.52380952,0.49,0,0.138888889,0.049166667,0.09,1.404761905,1071.428571,0,1.071428571,0,0.5,0.25,0.513681667,0,0.00015,120.5119161,3.90E-05,17.35565682,20.24
1010,chassis_hub_12WD_mini,12WD,1750,2.932960894,27.93296089,2.171428571,0,0.184121622,0.019487179,0.16,5.094972067,893.8547486,0,0.875,0,0.96,0.48,0.854657765,0,0.0327,90.99006208,0.000114943,6.562047683,8.01
10100,chassis_hub_8WD_versatile,8WD,1000,1.731601732,21.64502165,4.583333333,0.001272727,4.606148649,0.0275,0.166760563,6.349206349,2886.002886,0.827311576,0.833333333,0.175,1.2,0.6,0.215095354,0.195636364,1.36342,1502.739682,0.000119048,8.490583019,10.0125
10101,chassis_hub_2WD_mini,2WD,264,2.974647887,42.25352113,0.340909091,0,3.176767677,0.026363636,0.088,0.816901408,3098.591549,0,0.857142857,0,0.3875,0.19375,0.093922845,0,0.02516,2489.307226,5.72E-05,15.98168986,18.20454545
10102,chassis_hub_4WD_standard,4WD,600,3.571428571,47.61904762,0.6,0,3.095238095,0.006923077,0.055445545,1.714285714,208.3333333,0,1.111111111,0,0.67,0.335,0.256840833,0,0.0052,611.8297278,0.000202479,277.6274482,333.6666667
10103,chassis_hub_2WD_mini_robot,2WD,240,1.333333333,20.83333333,0.765625,0,0.195861486,0.049166667,0.18187404,0.819444444,5555.555556,0,0.857142857,0,0.7,0.35,0.286027292,0,0.02319,131.1063702,3.75E-05,26.04634762,30.375
10104,chassis_hub_tracked_small,2WD,700,3.888888889,67.90123457,1.547619048,0.001025641,1.989352989,0.0375,0.137191011,4.814814815,1358.024691,0.632455532,1,0.028571429,0.777777778,0.388888889,0.399530185,0.055555556,0.04858,339.9054043,0.000121487,248.3175386,286
10105,chassis_hub_8WD_versatile,8WD,1000,1.534526854,19.18158568,5.5,0.00969697,34.95736486,0.034736842,0.168821293,6.751918159,2557.544757,1.508494467,0.833333333,1.6,1.2,0.6,0.075242839,1.98285422,15.52107,11556.78375,0.000117647,53.05289389,62.5625
10106,chassis_hub_2WD_basic,2WD,375,2.189781022,36.49635036,0.49,0,0.141441441,0.056190476,0.155789474,0.861313869,4379.562044,0,1.071428571,0,0.525,0.2625,0.314958102,0,0.01256,120.5119161,3.90E-05,85.83504186,100.1
10107,chassis_hub_12WD_mini,12WD,1750,3.197320341,30.45066991,2.571428571,0.000148148,0.338095238,0.021428571,0.055702918,6.577344702,42.63093788,0.427200187,0.875,0.02,0.96,0.48,0.731019464,0.000131547,0.00071,171.9521457,0.00011391,8.290627036,10.12
10108,chassis_hub_2WD_mini_robot,2WD,240,0.923076923,14.42307692,0.453125,0.011494253,25.00630631,0.036842105,0.165465839,0.336538462,5769.230769,0.202030509,0.857142857,0.05,0.5,0.25,0.015087154,5.2695,6.66168,14021.09793,6.00E-05,429.1752093,500.5
10109,chassis_hub_4WD_compact,4WD,616,2.389655172,38.79310345,3.336940837,0.005405405,19.4788961,0.037755102,0.0924,6.379310345,948.2758621,1.264911064,1.1,0.357142857,1.111111111,0.555555556,0.155553759,0.155172414,0.35997,4322.710033,0.000125691,70.27720153,89.375
1011,chassis_hub_4WD_light,4WD,700,3.5,50,0.857142857,0.001666667,4.82545045,0.026666667,0.155789474,2.4,3000,0.322748612,0.833333333,0.028571429,0.8,0.4,0.14906108,0.2664,0.4285,2012.597789,8.53E-05,9.935182241,11.44285714
10110,chassis_hub_4WD_small,4WD,540,1.711267606,24.64788732,0.936213992,0.008791209,34.11685435,0.010705882,0.165465839,1.281690141,4225.352113,0.496903995,1,0.133333333,0.777777778,0.388888889,0.049723859,2.968732394,9.08873,6798.108087,0.000204248,11.44753056,13.35
10111,chassis_hub_2WD_basic,2WD,375,3.409090909,56.81818182,0.633333333,0.005263158,18.32098765,0.08,0.086631016,1.727272727,1022.727273,0.319438282,1.071428571,0.04,0.5,0.25,0.046804466,0.1395,0.11872,16995.27022,3.77E-05,17.35565682,20.24
10112,chassis_hub_2WD_basic,2WD,375,0.890207715,14.83679525,0.483333333,0,1.594414414,0.052727273,0.168821293,0.34421365,5934.718101,0,1.071428571,0,0.525,0.2625,0.037829807,0,0.70792,1364.850931,3.86E-05,343.3401675,400.4
10113,chassis_hub_2WD_mini_robot,2WD,240,1.523809524,23.80952381,0.947916667,0,4.664189189,0.066363636,0.18187404,1.158730159,6349.206349,0,0.857142857,0,0.5,0.25,0.065377667,0,0.55224,4127.422767,3.91E-05,107.2938023,125.125
10114,chassis_hub_16WD_advanced,16WD,2400,3.007518797,18.79699248,1.583333333,0,0.191801802,0.019487179,0.168821293,3.80952381,1253.132832,0,0.869565217,0,1,0.5,0.639029825,0,0.08516,90.99006208,0.000114943,34.70343103,41.70833333
10115,chassis_hub_12WD_mini,12WD,1750,3.297738693,31.40703518,4.228571429,0.014144144,50.86363636,0.038947368,0.097777778,11.15577889,276.3819095,1.772004515,0.875,3.14,0.96,0.48,0.08131142,0.014201005,0.13428,24102.38322,0.000123077,9.953667834,12.15
10116,chassis_hub_2WD_basic,2WD,375,3.488372093,58.13953488,0.19,0,0.341269841,0.019166667,0.0525,0.534883721,406.9767442,0,1.071428571,0,0.75,0.375,0.296480116,0,0.00043,133.3475048,5.96E-05,17.35565682,20.24
10117,chassis_hub_2WD_basic,2WD,375,1.538461538,25.64102564,0.54,0,1.323817568,0.068421053,0.16,0.666666667,4102.564103,0,1.071428571,0,0.5,0.25,0.074429959,0,0.23511,1171.29565,3.95E-05,17.35565682,20.24
10118,chassis_hub_12WD_mini,12WD,1750,2.68954918,25.6147541,3.142857143,0.000848485,3.070777027,0.0275,0.166760563,6.762295082,2049.180328,0.634428877,0.875,0.14,0.96,0.48,0.229089775,0.092692623,0.90895,1502.739682,0.000119048,8.290627036,10.12
10119,chassis_hub_2WD_mini_robot,2WD,240,0.905660377,14.1509434,1.104166667,0.028301887,99.81403904,0.077272727,0.165465839,0.801886792,5660.377358,0.349927106,0.857142857,0.3,0.5,0.25,0.009251557,12.7725283,26.59046,85656.16189,3.99E-05,17.17129584,20.025
1012,chassis_hub_16WD_advanced,16WD,2400,3.592814371,22.45508982,2.125,0.000980392,3.45,0.0255,0.085443038,6.107784431,67.36526946,0.630059859,0.869565217,0.166666667,1,0.5,0.211400838,0.001347305,0.01863,1586.22522,0.000119048,7.016957482,8.433333333
10120,chassis_hub_8WD_versatile,8WD,1000,2.205882353,27.57352941,3.166666667,0.000263158,0.608828829,0.019487179,0.154166667,5.588235294,919.1176471,0.520683312,0.833333333,0.025,1.2,0.6,0.605704853,0.009661765,0.03379,211.2269298,0.0001126,212.2115756,250.25
10121,chassis_hub_12WD_mini,12WD,1750,3.378378378,32.17503218,3.771428571,0.006464646,23.30454545,0.037714286,0.132,10.19305019,283.1402831,1.326649916,0.875,1.28,0.96,0.48,0.113590541,0.038548263,0.30762,11556.78375,0.000117647,9.953667834,12.15
10122,chassis_hub_16WD_advanced,16WD,2400,3.63086233,22.69288956,2.041666667,0.000408163,1.30952381,0.025789474,0.05625,5.930408472,26.47503782,0.49190037,0.869565217,0.066666667,1,0.5,0.320459365,0.000326778,0.0033,642.0435415,0.000117647,34.70343103,41.70833333
10123,chassis_hub_2WD_simple,2WD,375,3.157894737,42.10526316,0.616666667,0,3.483619984,0.067272727,0.137191011,1.557894737,2315.789474,0,1.071428571,0,0.75,0.375,0.121808916,0,0.08507,2073.999077,3.96E-05,20.83707809,24.3
10124,chassis_hub_16WD_extreme,16WD,2100,3.074670571,25.62225476,2,0.000238095,0.833333333,0.022105263,0.05625,4.919472914,25.62225476,0.374014142,0.760869565,0.033333333,1,0.5,0.367569898,0.000158126,0.0021,414.2597115,0.00010989,5.765724163,6.675
10125,chassis_hub_12WD_mini,12WD,1750,3.348214286,31.8877551,4.228571429,0.014144144,50.86265432,0.038947368,0.086631016,11.32653061,114.7959184,1.772004515,0.875,3.14,0.96,0.48,0.082555982,0.043255102,0.32959,24102.38322,0.000123077,164.0102305,200.2
10126,chassis_hub_12WD_robust,12WD,1500,2.105263158,24.56140351,3.125,0.003466667,12.59988739,0.027027027,0.16,5.263157895,701.754386,0.806225775,0.75,0.52,1.25,0.625,0.103227895,0.194589474,2.23774,4792.666201,0.000113475,6.868518335,8.01
10127,chassis_hub_2WD_mini_robot,2WD,240,0.780487805,12.19512195,0.401041667,0,2.696138996,0.028181818,0.170769231,0.25203252,5691.056911,0,0.857142857,0,0.5,0.25,0.035877988,0,0.83796,1563.56486,5.82E-05,26.04634762,30.375
10128,chassis_hub_2WD_basic,2WD,375,3.092783505,51.54639175,0.706666667,0.04245283,149.7206439,0.089473684,0.1056,1.75257732,2268.041237,0.606091527,1.071428571,0.36,0.75,0.375,0.020219897,1.660082474,1.58105,85656.16189,3.99E-05,17.35565682,20.24
10129,chassis_hub_2WD_basic,2WD,375,1.214574899,20.24291498,0.606666667,0,4.664222973,0.076842105,0.166760563,0.591093117,8097.165992,0,1.071428571,0,0.5,0.25,0.033350551,0,1.38061,4127.422767,3.91E-05,13.73703667,16.02
1013,chassis_hub_8WD_heavy_duty,8WD,1350,2.862969005,32.62642741,2.336182336,0,0.332972973,0.021025641,0.154166667,5.350734095,815.6606852,0,0.882352941,0,1.107692308,0.553846154,0.76789429,0,0.01848,112.1687834,0.00011544,46.27124137,55.61111111
10130,chassis_hub_4WD_standard,4WD,600,4.379562044,58.39416058,1,0,2.639204545,0.026086957,0.1056,3.503649635,1605.839416,0,1.111111111,0,0.7,0.35,0.286325547,0,0.02787,1223.659456,8.33E-05,14.03391496,16.86666667
10131,chassis_hub_4WD_small,4WD,540,3.76744186,54.26356589,6.378600823,0.052258065,187.9425926,0.065263158,0.085443038,19.2248062,697.6744186,4.69041576,1,5.4,0.888888889,0.444444444,0.109469581,0.76855814,1.01489,48153.26561,0.00013369,286.1168062,333.6666667
10132,chassis_hub_8WD_heavy_duty,8WD,1350,2.839805825,32.36245955,2.165242165,0.000263158,0.608722359,0.018095238,0.097097416,4.919093851,533.9805825,0.428241758,0.882352941,0.022222222,1.107692308,0.553846154,0.533177087,0.007514563,0.02973,211.2269298,0.0001126,185.0849655,222.4444444
10133,chassis_hub_4WD_standard,4WD,600,1.886792453,25.1572327,0.575,0.304347826,1092.727864,0.008414634,0.170769231,0.867924528,4402.515723,1.138550085,1.111111111,3.5,0.8,0.4,0.007401245,107.0881132,339.61982,186947.9724,0.000206612,11.10787143,13.35
10134,chassis_hub_2WD_mini_robot,2WD,240,1.613445378,25.21008403,0.979166667,0,1.065878378,0.078947368,0.155789474,1.260504202,5042.016807,0,0.857142857,0,0.75,0.375,0.181299412,0,0.09465,621.0998752,3.94E-05,26.04634762,30.375
10135,chassis_hub_8WD_heavy_duty,8WD,1350,3.03633218,34.60207612,3.475783476,0.00295082,10.68095238,0.0305,0.055702918,8.442906574,60.55363322,1.058823529,0.882352941,0.4,1.107692308,0.553846154,0.176451834,0.003363322,0.02243,3529.786891,0.000118519,46.27124137,55.61111111
10136,chassis_hub_8WD_versatile,8WD,1000,2.234636872,27.93296089,3.666666667,0,0.242424242,0.022564103,0.132,6.554934823,409.6834264,0,0.833333333,0,1.2,0.6,1.066496015,0,0.0032,82.41541995,0.000112994,53.05289389,62.5625
10137,chassis_hub_4WD_compact,4WD,616,2.349152542,38.13559322,3.968253968,0.000454545,2.304307432,0.043564356,0.18187404,7.457627119,3389.830508,0.6164414,1.1,0.035714286,0.777777778,0.388888889,0.382293136,0.082067797,0.27283,798.0387754,0.000118582,70.27720153,89.375
10138,chassis_hub_8WD_heavy_duty,8WD,1350,2.454545455,27.97202797,3.475783476,0.00295082,10.67935435,0.032972973,0.165465839,6.825174825,1678.321678,0.93379458,0.882352941,0.4,1.107692308,0.553846154,0.142642182,0.39605035,2.84498,3529.786891,0.000118519,7.40524762,8.9
10139,chassis_hub_12WD_mini,12WD,1750,3.248762376,30.94059406,2.171428571,0,0.184343434,0.019487179,0.088,5.643564356,272.2772277,0,0.875,0,0.96,0.48,0.946681559,0,0.00146,90.99006208,0.000114943,9.953667834,12.15
1014,chassis_hub_12WD_robust,12WD,1500,2.397602398,27.97202797,3.1875,0.000915033,3.311599099,0.027567568,0.176277916,6.113886114,1598.401598,0.606217783,0.75,0.14,0.9,0.45,0.211612028,0.116811189,1.17628,1586.22522,0.000119048,6.868518335,8.01
10140,chassis_hub_2WD_mini_robot,2WD,240,2.704225352,42.25352113,0.921875,0,2.558982684,0.064545455,0.0924,2,3098.591549,0,0.857142857,0,0.75,0.375,0.182320817,0,0.04729,1545.024565,4.02E-05,17.17129584,20.025
10141,chassis_hub_16WD_extreme,16WD,2100,3.076923077,25.64102564,2.904761905,0.00204918,7.416666667,0.032972973,0.09,7.15018315,65.93406593,0.841952901,0.760869565,0.416666667,1,0.5,0.149434667,0.000659341,0.00801,3529.786891,0.000118519,7.284535398,8.433333333
10142,chassis_hub_4WD_tracked,4WD,600,2.371541502,39.5256917,0.45,0,0.796546547,0.005744681,0.159520958,0.853754941,2371.541502,0,1.111111111,0,0.7,0.35,0.294587115,0,0.1061,150.2739682,0.000207895,16.84901846,20.25
10143,chassis_hub_16WD_advanced,16WD,2400,3.609022556,22.55639098,2.291666667,0.000909091,3.197530864,0.0275,0.0845953,6.616541353,67.66917293,0.644886825,0.869565217,0.166666667,1,0.5,0.224152,0.00081203,0.01036,1502.739682,0.000119048,138.8137241,166.8333333
10144,chassis_hub_12WD_mini,12WD,1750,3.232758621,30.78817734,2.857142857,0.000133333,0.62039312,0.024390244,0.137191011,7.389162562,270.9359606,0.377491722,0.875,0.02,0.96,0.48,0.565210862,0.001463054,0.01515,313.7588348,0.000119048,164.0102305,200.2
10145,chassis_hub_2WD_basic,2WD,375,0.890207715,14.83679525,0.59,0,0.761801802,0.064545455,0.168821293,0.421364985,5934.718101,0,1.071428571,0,0.5,0.25,0.058199703,0,0.33824,693.4070248,3.88E-05,13.73703667,16.02
10146,chassis_hub_4WD_tracked,4WD,600,3.296703297,54.94505495,0.916666667,0,0.317460317,0.011702128,0.086006826,2.417582418,494.5054945,0,1.111111111,0,0.7,0.35,0.775910769,0,0.0024,84.97635108,0.000146998,69.40686205,83.41666667
10147,chassis_hub_2WD_mini,2WD,264,1.311801242,18.63354037,1.183712121,0.092,336.2019144,0.090909091,0.16,1.242236025,4968.944099,0.685118789,0.857142857,1.045454545,0.5,0.25,0.007309304,36.53485714,59.70946,293816.5359,3.86E-05,15.98168986,18.20454545
10148,chassis_hub_8WD_versatile,8WD,1000,2.298850575,28.73563218,4.166666667,0.0038,13.60714286,0.027027027,0.05625,7.662835249,67.04980843,1.125462868,0.833333333,0.475,1.2,0.6,0.150293487,0.006551724,0.03429,4792.666201,0.000113475,10.72717855,12.65
10149,chassis_hub_8WD_versatile,8WD,1000,2.307692308,28.84615385,3.166666667,0,0.273809524,0.018095238,0.055445545,5.846153846,67.30769231,0,0.833333333,0,1.2,0.6,0.980665,0,0.00046,90.99006208,0.000114943,212.2115756,250.25
1015,chassis_hub_2WD_basic,2WD,375,1.5625,26.04166667,0.606666667,0.005494505,15.4356982,0.066363636,0.16,0.760416667,4166.666667,0.24743583,1.071428571,0.04,0.75,0.375,0.029624255,1.82475,2.74138,8790.657008,3.99E-05,20.83707809,24.3
10150,chassis_hub_tracked_small,2WD,700,1.444954128,25.2293578,0.185714286,0,0.369707207,0.004895833,0.168821293,0.21559633,4587.155963,0,1,0,0.744444444,0.372222222,0.161944679,0,0.16415,36.82308547,0.000203538,15.07022025,17.35714286
10151,chassis_hub_12WD_mini,12WD,1750,3.264925373,31.09452736,2.857142857,0.000133333,0.621212121,0.024390244,0.097777778,7.462686567,273.6318408,0.377491722,0.875,0.02,0.96,0.48,0.570834851,0.000179104,0.00164,313.7588348,0.000119048,8.290627036,10.12
10152,chassis_hub_4WD_light,4WD,700,2.153846154,30.76923077,0.521428571,0,2.352627628,0.008021978,0.165465839,0.898461538,3692.307692,0,0.833333333,0,0.9,0.45,0.168976123,0,0.62674,364.1843618,0.00020247,9.935182241,11.44285714
10153,chassis_hub_12WD_mini,12WD,1750,3.273067332,31.17206983,2.8,0.000408163,1.25530303,0.025789474,0.132,7.331670823,274.3142145,0.547722558,0.875,0.06,0.96,0.48,0.396178878,0.00242394,0.01657,642.0435415,0.000117647,41.00255762,50.05
10154,chassis_hub_2WD_mini,2WD,264,2.133333333,30.3030303,0.767045455,0,1.964782965,0.068421053,0.137191011,1.313131313,2222.222222,0,0.857142857,0,0.725,0.3625,0.144623323,0,0.04798,1215.278226,3.86E-05,99.86062142,113.75
10155,chassis_hub_2WD_simple,2WD,375,1.851851852,24.69135802,0.65,0.005128205,15.02405405,0.070909091,0.164079823,0.962962963,6172.839506,0.285714286,1.071428571,0.04,0.75,0.375,0.035110228,1.686666667,2.22356,9142.283289,3.83E-05,85.83504186,100.1
10156,chassis_hub_16WD_advanced,16WD,2400,3.274215553,20.4638472,2.375,0.007807018,28.10897683,0.032571429,0.170769231,6.22100955,954.9795362,1.085215998,0.869565217,1.483333333,1,0.5,0.070639989,0.596652115,8.73627,13132.7088,0.000117647,138.8137241,166.8333333
10157,chassis_hub_12WD_robust,12WD,1500,2.97029703,34.65346535,3.5625,0.00748538,26.98484848,0.032571429,0.088,8.465346535,272.2772277,1.264911064,0.75,1.28,0.9,0.45,0.096124589,0.025663366,0.21372,13132.7088,0.000117647,8.677828408,10.12
10158,chassis_hub_4WD_tracked,4WD,600,1.973684211,32.89473684,0.608333333,0,3.850945946,0.008021978,0.168181818,0.960526316,3289.473684,0,1.111111111,0,0.9,0.45,0.154841842,0,0.85491,526.8533767,0.000215542,69.40686205,83.41666667
10159,chassis_hub_16WD_extreme,16WD,2100,3.019410496,25.16175413,2.142857143,0.000111111,0.352272727,0.021428571,0.097777778,5.176132279,158.1595974,0.33112057,0.760869565,0.016666667,1,0.5,0.575285866,7.76E-05,0.00093,171.9521457,0.00011391,144.1071133,166.8333333
1016,chassis_hub_2WD_basic,2WD,375,1.388888889,23.14814815,0.133333333,0,1.441666667,0.016842105,0.168181818,0.148148148,4629.62963,0,1.071428571,0,0.5,0.25,0.04903325,0,0.32005,547.6253736,9.09E-05,85.83504186,100.1
10160,chassis_hub_4WD_compact,4WD,616,1.994244604,32.37410072,0.568181818,0,0.909121622,0.006702128,0.16,0.90647482,2877.697842,0,1.1,0,1,0.5,0.296316043,0,0.16146,140.8179532,0.000200726,14.20989569,18.07142857
10161,chassis_hub_4WD_compact,4WD,616,3.623529412,58.82352941,0.992063492,0,2.878787879,0.023913043,0.132,2.875816993,1437.908497,0,1.1,0,0.777777778,0.388888889,0.025638301,0,0.038,12236.59456,8.33E-05,70.27720153,89.375
